time,realization,lat,lon,experimentVersionNumber,sro
1989-01-01 06:00:00,0,50.75,15.75,0001,0.1449585
1989-02-01 06:00:00,0,50.75,15.75,0001,0.10871887
1989-03-01 06:00:00,0,50.75,15.75,0001,0.19836426
1989-04-01 06:00:00,0,50.75,15.75,0001,0.30994415
1989-05-01 06:00:00,0,50.75,15.75,0001,0.22315979
1989-06-01 06:00:00,0,50.75,15.75,0001,0.61893463
1989-07-01 06:00:00,0,50.75,15.75,0001,0.42152405
1989-08-01 06:00:00,0,50.75,15.75,0001,0.5912781
1989-09-01 06:00:00,0,50.75,15.75,0001,0.44250488
1989-10-01 06:00:00,0,50.75,15.75,0001,0.22029877
1989-11-01 06:00:00,0,50.75,15.75,0001,0.3142357
1989-12-01 06:00:00,0,50.75,15.75,0001,0.5016327
1990-01-01 06:00:00,0,50.75,15.75,0001,0.13065338
1990-02-01 06:00:00,0,50.75,15.75,0001,0.1745224
1990-03-01 06:00:00,0,50.75,15.75,0001,0.34713745
1990-04-01 06:00:00,0,50.75,15.75,0001,0.26798248
1990-05-01 06:00:00,0,50.75,15.75,0001,0.27942657
1990-06-01 06:00:00,0,50.75,15.75,0001,0.6713867
1990-07-01 06:00:00,0,50.75,15.75,0001,0.14305115
1990-08-01 06:00:00,0,50.75,15.75,0001,0.2632141
1990-09-01 06:00:00,0,50.75,15.75,0001,0.40245056
1990-10-01 06:00:00,0,50.75,15.75,0001,0.16880035
1990-11-01 06:00:00,0,50.75,15.75,0001,0.34618378
1990-12-01 06:00:00,0,50.75,15.75,0001,0.09441376
1991-01-01 06:00:00,0,50.75,15.75,0001,0.37956238
1991-02-01 06:00:00,0,50.75,15.75,0001,0.102996826
1991-03-01 06:00:00,0,50.75,15.75,0001,0.25749207
1991-04-01 06:00:00,0,50.75,15.75,0001,0.33950806
1991-05-01 06:00:00,0,50.75,15.75,0001,0.4682541
1991-06-01 06:00:00,0,50.75,15.75,0001,0.8659363
1991-07-01 06:00:00,0,50.75,15.75,0001,0.2708435
1991-08-01 06:00:00,0,50.75,15.75,0001,0.20217896
1991-09-01 06:00:00,0,50.75,15.75,0001,0.14209747
1991-10-01 06:00:00,0,50.75,15.75,0001,0.12207031
1991-11-01 06:00:00,0,50.75,15.75,0001,0.2040863
1991-12-01 06:00:00,0,50.75,15.75,0001,0.13017654
1992-01-01 06:00:00,0,50.75,15.75,0001,0.18024445
1992-02-01 06:00:00,0,50.75,15.75,0001,0.48732758
1992-03-01 06:00:00,0,50.75,15.75,0001,0.7953644
1992-04-01 06:00:00,0,50.75,15.75,0001,0.32234192
1992-05-01 06:00:00,0,50.75,15.75,0001,0.22792816
1992-06-01 06:00:00,0,50.75,15.75,0001,0.4196167
1992-07-01 06:00:00,0,50.75,15.75,0001,0.541687
1992-08-01 06:00:00,0,50.75,15.75,0001,0.12302399
1992-09-01 06:00:00,0,50.75,15.75,0001,0.12302399
1992-10-01 06:00:00,0,50.75,15.75,0001,0.32043457
1992-11-01 06:00:00,0,50.75,15.75,0001,0.40626526
1992-12-01 06:00:00,0,50.75,15.75,0001,0.10967255
1993-01-01 06:00:00,0,50.75,15.75,0001,0.5788803
1993-02-01 06:00:00,0,50.75,15.75,0001,0.01335144
1993-03-01 06:00:00,0,50.75,15.75,0001,1.0080338
1993-04-01 06:00:00,0,50.75,15.75,0001,0.35858154
1993-05-01 06:00:00,0,50.75,15.75,0001,0.2002716
1993-06-01 06:00:00,0,50.75,15.75,0001,0.34236908
1993-07-01 06:00:00,0,50.75,15.75,0001,0.74481964
1993-08-01 06:00:00,0,50.75,15.75,0001,0.3633499
1993-09-01 06:00:00,0,50.75,15.75,0001,0.42057037
1993-10-01 06:00:00,0,50.75,15.75,0001,0.16403198
1993-11-01 06:00:00,0,50.75,15.75,0001,0.104904175
1993-12-01 06:00:00,0,50.75,15.75,0001,0.49877167
1994-01-01 06:00:00,0,50.75,15.75,0001,0.27751923
1994-02-01 06:00:00,0,50.75,15.75,0001,0.09346008
1994-03-01 06:00:00,0,50.75,15.75,0001,2.4690628
1994-04-01 06:00:00,0,50.75,15.75,0001,2.6025772
1994-05-01 06:00:00,0,50.75,15.75,0001,0.3643036
1994-06-01 06:00:00,0,50.75,15.75,0001,0.11444092
1994-07-01 06:00:00,0,50.75,15.75,0001,0.2593994
1994-08-01 06:00:00,0,50.75,15.75,0001,0.55885315
1994-09-01 06:00:00,0,50.75,15.75,0001,0.2565384
1994-10-01 06:00:00,0,50.75,15.75,0001,0.11253357
1994-11-01 06:00:00,0,50.75,15.75,0001,0.22983551
1994-12-01 06:00:00,0,50.75,15.75,0001,0.58460236
1995-01-01 06:00:00,0,50.75,15.75,0001,0.27179718
1995-02-01 06:00:00,0,50.75,15.75,0001,0.76675415
1995-03-01 06:00:00,0,50.75,15.75,0001,0.33283234
1995-04-01 06:00:00,0,50.75,15.75,0001,3.9844513
1995-05-01 06:00:00,0,50.75,15.75,0001,0.44441223
1995-06-01 06:00:00,0,50.75,15.75,0001,1.3465881
1995-07-01 06:00:00,0,50.75,15.75,0001,0.48065186
1995-08-01 06:00:00,0,50.75,15.75,0001,0.24604797
1995-09-01 06:00:00,0,50.75,15.75,0001,0.7724762
1995-10-01 06:00:00,0,50.75,15.75,0001,0.05531311
1995-11-01 06:00:00,0,50.75,15.75,0001,0.3414154
1995-12-01 06:00:00,0,50.75,15.75,0001,0.10585785
1996-01-01 06:00:00,0,50.75,15.75,0001,0.017166138
1996-02-01 06:00:00,0,50.75,15.75,0001,0.0019073486
1996-03-01 06:00:00,0,50.75,15.75,0001,0.11730194
1996-04-01 06:00:00,0,50.75,15.75,0001,1.4686584
1996-05-01 06:00:00,0,50.75,15.75,0001,0.78105927
1996-06-01 06:00:00,0,50.75,15.75,0001,0.32806396
1996-07-01 06:00:00,0,50.75,15.75,0001,0.8993149
1996-08-01 06:00:00,0,50.75,15.75,0001,0.66947937
1996-09-01 06:00:00,0,50.75,15.75,0001,0.45204163
1996-10-01 06:00:00,0,50.75,15.75,0001,0.2670288
1996-11-01 06:00:00,0,50.75,15.75,0001,0.1296997
1996-12-01 06:00:00,0,50.75,15.75,0001,0.0047683716
1997-01-01 06:00:00,0,50.75,15.75,0001,0.0047683716
1997-02-01 06:00:00,0,50.75,15.75,0001,0.75149536
1997-03-01 06:00:00,0,50.75,15.75,0001,1.0213852
1997-04-01 06:00:00,0,50.75,15.75,0001,0.4787445
1997-05-01 06:00:00,0,50.75,15.75,0001,0.32424927
1997-06-01 06:00:00,0,50.75,15.75,0001,0.38528442
1997-07-01 06:00:00,0,50.75,15.75,0001,2.090454
1997-08-01 06:00:00,0,50.75,15.75,0001,0.23651123
1997-09-01 06:00:00,0,50.75,15.75,0001,0.11444092
1997-10-01 06:00:00,0,50.75,15.75,0001,0.2527237
1997-11-01 06:00:00,0,50.75,15.75,0001,0.1821518
1997-12-01 06:00:00,0,50.75,15.75,0001,0.32424927
1998-01-01 06:00:00,0,50.75,15.75,0001,0.50735474
1998-02-01 06:00:00,0,50.75,15.75,0001,0.5607605
1998-03-01 06:00:00,0,50.75,15.75,0001,0.68473816
1998-04-01 06:00:00,0,50.75,15.75,0001,0.32424927
1998-05-01 06:00:00,0,50.75,15.75,0001,0.16593933
1998-06-01 06:00:00,0,50.75,15.75,0001,0.76675415
1998-07-01 06:00:00,0,50.75,15.75,0001,0.75912476
1998-08-01 06:00:00,0,50.75,15.75,0001,0.33187866
1998-09-01 06:00:00,0,50.75,15.75,0001,0.78582764
1998-10-01 06:00:00,0,50.75,15.75,0001,0.6561279
1998-11-01 06:00:00,0,50.75,15.75,0001,0.5521774
1998-12-01 06:00:00,0,50.75,15.75,0001,0.19454956
1999-01-01 06:00:00,0,50.75,15.75,0001,0.17261505
1999-02-01 06:00:00,0,50.75,15.75,0001,0.10967255
1999-03-01 06:00:00,0,50.75,15.75,0001,1.2683868
1999-04-01 06:00:00,0,50.75,15.75,0001,1.7528534
1999-05-01 06:00:00,0,50.75,15.75,0001,0.41770935
1999-06-01 06:00:00,0,50.75,15.75,0001,0.88500977
1999-07-01 06:00:00,0,50.75,15.75,0001,0.70381165
1999-08-01 06:00:00,0,50.75,15.75,0001,0.13542175
1999-09-01 06:00:00,0,50.75,15.75,0001,0.2603531
1999-10-01 06:00:00,0,50.75,15.75,0001,0.19931793
1999-11-01 06:00:00,0,50.75,15.75,0001,0.09441376
1999-12-01 06:00:00,0,50.75,15.75,0001,0.18501282
2000-01-01 06:00:00,0,50.75,15.75,0001,0.12779236
2000-02-01 06:00:00,0,50.75,15.75,0001,0.55885315
2000-03-01 06:00:00,0,50.75,15.75,0001,2.0427704
2000-04-01 06:00:00,0,50.75,15.75,0001,2.12574
2000-05-01 06:00:00,0,50.75,15.75,0001,0.2117157
2000-06-01 06:00:00,0,50.75,15.75,0001,0.15640259
2000-07-01 06:00:00,0,50.75,15.75,0001,0.82206726
2000-08-01 06:00:00,0,50.75,15.75,0001,0.51116943
2000-09-01 06:00:00,0,50.75,15.75,0001,0.30136108
2000-10-01 06:00:00,0,50.75,15.75,0001,0.14305115
2000-11-01 06:00:00,0,50.75,15.75,0001,0.21457672
2000-12-01 06:00:00,0,50.75,15.75,0001,0.09918213
2001-01-01 06:00:00,0,50.75,15.75,0001,0.091552734
2001-02-01 06:00:00,0,50.75,15.75,0001,0.2641678
2001-03-01 06:00:00,0,50.75,15.75,0001,1.0070801
2001-04-01 06:00:00,0,50.75,15.75,0001,0.9393692
2001-05-01 06:00:00,0,50.75,15.75,0001,0.19073486
2001-06-01 06:00:00,0,50.75,15.75,0001,0.5559921
2001-07-01 06:00:00,0,50.75,15.75,0001,1.0070801
2001-08-01 06:00:00,0,50.75,15.75,0001,0.81443787
2001-09-01 06:00:00,0,50.75,15.75,0001,0.8506775
2001-10-01 06:00:00,0,50.75,15.75,0001,0.15735626
2001-11-01 06:00:00,0,50.75,15.75,0001,0.2155304
2001-12-01 06:00:00,0,50.75,15.75,0001,0.0009536743
2002-01-01 06:00:00,0,50.75,15.75,0001,0.47397614
2002-02-01 06:00:00,0,50.75,15.75,0001,1.3837814
2002-03-01 06:00:00,0,50.75,15.75,0001,0.99754333
2002-04-01 06:00:00,0,50.75,15.75,0001,1.2512207
2002-05-01 06:00:00,0,50.75,15.75,0001,0.44059753
2002-06-01 06:00:00,0,50.75,15.75,0001,0.3194809
2002-07-01 06:00:00,0,50.75,15.75,0001,0.31661987
2002-08-01 06:00:00,0,50.75,15.75,0001,1.1253357
2002-09-01 06:00:00,0,50.75,15.75,0001,0.6828308
2002-10-01 06:00:00,0,50.75,15.75,0001,0.44250488
2002-11-01 06:00:00,0,50.75,15.75,0001,0.6351471
2002-12-01 06:00:00,0,50.75,15.75,0001,0.045776367
2003-01-01 06:00:00,0,50.75,15.75,0001,0.42152405
2003-02-01 06:00:00,0,50.75,15.75,0001,0.0009536743
2003-03-01 06:00:00,0,50.75,15.75,0001,0.98991394
2003-04-01 06:00:00,0,50.75,15.75,0001,0.25844574
2003-05-01 06:00:00,0,50.75,15.75,0001,0.24986267
2003-06-01 06:00:00,0,50.75,15.75,0001,0.14686584
2003-07-01 06:00:00,0,50.75,15.75,0001,0.2708435
2003-08-01 06:00:00,0,50.75,15.75,0001,0.045776367
2003-09-01 06:00:00,0,50.75,15.75,0001,0.09918213
2003-10-01 06:00:00,0,50.75,15.75,0001,0.15163422
2003-11-01 06:00:00,0,50.75,15.75,0001,0.089645386
2003-12-01 06:00:00,0,50.75,15.75,0001,0.16307831
2004-01-01 06:00:00,0,50.75,15.75,0001,0.02002716
2004-02-01 06:00:00,0,50.75,15.75,0001,0.8068085
2004-03-01 06:00:00,0,50.75,15.75,0001,1.5153885
2004-04-01 06:00:00,0,50.75,15.75,0001,0.84781647
2004-05-01 06:00:00,0,50.75,15.75,0001,0.3271103
2004-06-01 06:00:00,0,50.75,15.75,0001,0.5674362
2004-07-01 06:00:00,0,50.75,15.75,0001,0.53977966
2004-08-01 06:00:00,0,50.75,15.75,0001,0.25177002
2004-09-01 06:00:00,0,50.75,15.75,0001,0.15258789
2004-10-01 06:00:00,0,50.75,15.75,0001,0.19550323
2004-11-01 06:00:00,0,50.75,15.75,0001,0.45490265
2004-12-01 06:00:00,0,50.75,15.75,0001,0.19931793
2005-01-01 06:00:00,0,50.75,15.75,0001,0.2784729
2005-02-01 06:00:00,0,50.75,15.75,0001,0.09346008
2005-03-01 06:00:00,0,50.75,15.75,0001,1.1081696
2005-04-01 06:00:00,0,50.75,15.75,0001,0.45204163
2005-05-01 06:00:00,0,50.75,15.75,0001,0.37956238
2005-06-01 06:00:00,0,50.75,15.75,0001,0.4119873
2005-07-01 06:00:00,0,50.75,15.75,0001,1.1224747
2005-08-01 06:00:00,0,50.75,15.75,0001,0.55122375
2005-09-01 06:00:00,0,50.75,15.75,0001,0.18405914
2005-10-01 06:00:00,0,50.75,15.75,0001,0.059127808
2005-11-01 06:00:00,0,50.75,15.75,0001,0.009536743
2005-12-01 06:00:00,0,50.75,15.75,0001,0.039100647
2006-01-01 06:00:00,0,50.75,15.75,0001,0.0
2006-02-01 06:00:00,0,50.75,15.75,0001,0.0019073486
2006-03-01 06:00:00,0,50.75,15.75,0001,0.787735
2006-04-01 06:00:00,0,50.75,15.75,0001,2.8305054
2006-05-01 06:00:00,0,50.75,15.75,0001,0.3004074
2006-06-01 06:00:00,0,50.75,15.75,0001,0.18882751
2006-07-01 06:00:00,0,50.75,15.75,0001,0.0705719
2006-08-01 06:00:00,0,50.75,15.75,0001,1.2397766
2006-09-01 06:00:00,0,50.75,15.75,0001,0.11444092
2006-10-01 06:00:00,0,50.75,15.75,0001,0.25749207
2006-11-01 06:00:00,0,50.75,15.75,0001,0.47683716
2006-12-01 06:00:00,0,50.75,15.75,0001,0.16212463
2007-01-01 06:00:00,0,50.75,15.75,0001,0.5464554
2007-02-01 06:00:00,0,50.75,15.75,0001,0.45204163
2007-03-01 06:00:00,0,50.75,15.75,0001,1.458168
2007-04-01 06:00:00,0,50.75,15.75,0001,0.032424927
2007-05-01 06:00:00,0,50.75,15.75,0001,0.2040863
2007-06-01 06:00:00,0,50.75,15.75,0001,0.2822876
2007-07-01 06:00:00,0,50.75,15.75,0001,0.541687
2007-08-01 06:00:00,0,50.75,15.75,0001,0.3490448
2007-09-01 06:00:00,0,50.75,15.75,0001,0.3786087
2007-10-01 06:00:00,0,50.75,15.75,0001,0.14209747
2007-11-01 06:00:00,0,50.75,15.75,0001,0.21648407
2007-12-01 06:00:00,0,50.75,15.75,0001,0.3976822
2008-01-01 06:00:00,0,50.75,15.75,0001,0.77438354
2008-02-01 06:00:00,0,50.75,15.75,0001,0.8363724
2008-03-01 06:00:00,0,50.75,15.75,0001,0.77724457
2008-04-01 06:00:00,0,50.75,15.75,0001,0.65517426
2008-05-01 06:00:00,0,50.75,15.75,0001,0.31661987
2008-06-01 06:00:00,0,50.75,15.75,0001,0.15640259
2008-07-01 06:00:00,0,50.75,15.75,0001,0.4196167
2008-08-01 06:00:00,0,50.75,15.75,0001,0.41770935
2008-09-01 06:00:00,0,50.75,15.75,0001,0.23460388
2008-10-01 06:00:00,0,50.75,15.75,0001,0.51116943
2008-11-01 06:00:00,0,50.75,15.75,0001,0.166893
2008-12-01 06:00:00,0,50.75,15.75,0001,0.29945374
2009-01-01 06:00:00,0,50.75,15.75,0001,0.009536743
2009-02-01 06:00:00,0,50.75,15.75,0001,0.061035156
2009-03-01 06:00:00,0,50.75,15.75,0001,1.083374
2009-04-01 06:00:00,0,50.75,15.75,0001,0.10585785
2009-05-01 06:00:00,0,50.75,15.75,0001,0.415802
2009-06-01 06:00:00,0,50.75,15.75,0001,0.8659363
2009-07-01 06:00:00,0,50.75,15.75,0001,1.115799
2009-08-01 06:00:00,0,50.75,15.75,0001,0.2002716
2009-09-01 06:00:00,0,50.75,15.75,0001,0.09250641
2009-10-01 06:00:00,0,50.75,15.75,0001,0.5865097
2009-11-01 06:00:00,0,50.75,15.75,0001,0.19168854
2009-12-01 06:00:00,0,50.75,15.75,0001,0.24795532
2010-01-01 06:00:00,0,50.75,15.75,0001,0.0038146973
2010-02-01 06:00:00,0,50.75,15.75,0001,0.11444092
2010-03-01 06:00:00,0,50.75,15.75,0001,1.8081665
2010-04-01 06:00:00,0,50.75,15.75,0001,0.45394897
2010-05-01 06:00:00,0,50.75,15.75,0001,0.6656647
2010-06-01 06:00:00,0,50.75,15.75,0001,0.36239624
2010-07-01 06:00:00,0,50.75,15.75,0001,0.50258636
2010-08-01 06:00:00,0,50.75,15.75,0001,1.3313293
2010-09-01 06:00:00,0,50.75,15.75,0001,0.64086914
2010-10-01 06:00:00,0,50.75,15.75,0001,0.05531311
2010-11-01 06:00:00,0,50.75,15.75,0001,0.34332275
2010-12-01 06:00:00,0,50.75,15.75,0001,0.059127808
2011-01-01 06:00:00,0,50.75,15.75,0001,0.27179718
2011-02-01 06:00:00,0,50.75,15.75,0001,0.24032593
2011-03-01 06:00:00,0,50.75,15.75,0001,1.0681152
2011-04-01 06:00:00,0,50.75,15.75,0001,0.22029877
2011-05-01 06:00:00,0,50.75,15.75,0001,0.13256073
2011-06-01 06:00:00,0,50.75,15.75,0001,0.24700165
2011-07-01 06:00:00,0,50.75,15.75,0001,0.55503845
2011-08-01 06:00:00,0,50.75,15.75,0001,0.29182434
2011-09-01 06:00:00,0,50.75,15.75,0001,0.26130676
2011-10-01 06:00:00,0,50.75,15.75,0001,0.22029877
2011-11-01 06:00:00,0,50.75,15.75,0001,0.005722046
2011-12-01 06:00:00,0,50.75,15.75,0001,0.25844574
2012-01-01 06:00:00,0,50.75,15.75,0001,0.2450943
2012-02-01 06:00:00,0,50.75,15.75,0001,0.41007996
2012-03-01 06:00:00,0,50.75,15.75,0001,2.1715164
2012-04-01 06:00:00,0,50.75,15.75,0001,0.3299713
2012-05-01 06:00:00,0,50.75,15.75,0001,0.1335144
2012-06-01 06:00:00,0,50.75,15.75,0001,0.3452301
2012-07-01 06:00:00,0,50.75,15.75,0001,0.9059906
2012-08-01 06:00:00,0,50.75,15.75,0001,0.3643036
2012-09-01 06:00:00,0,50.75,15.75,0001,0.16403198
2012-10-01 06:00:00,0,50.75,15.75,0001,0.11062622
2012-11-01 06:00:00,0,50.75,15.75,0001,0.31280518
2012-12-01 06:00:00,0,50.75,15.75,0001,0.18501282
2013-01-01 06:00:00,0,50.75,15.75,0001,0.61130524
2013-02-01 06:00:00,0,50.75,15.75,0001,0.049591064
2013-03-01 06:00:00,0,50.75,15.75,0001,0.11634827
2013-04-01 06:00:00,0,50.75,15.75,0001,2.3155212
2013-05-01 06:00:00,0,50.75,15.75,0001,0.6504059
2013-06-01 06:00:00,0,50.75,15.75,0001,1.0948181
2013-07-01 06:00:00,0,50.75,15.75,0001,0.62942505
2013-08-01 06:00:00,0,50.75,15.75,0001,0.4234314
2013-09-01 06:00:00,0,50.75,15.75,0001,0.42533875
2013-10-01 06:00:00,0,50.75,15.75,0001,0.19836426
2013-11-01 06:00:00,0,50.75,15.75,0001,0.20503998
2013-12-01 06:00:00,0,50.75,15.75,0001,0.44631958
2014-01-01 06:00:00,0,50.75,15.75,0001,0.28705597
2014-02-01 06:00:00,0,50.75,15.75,0001,0.23841858
2014-03-01 06:00:00,0,50.75,15.75,0001,0.3271103
2014-04-01 06:00:00,0,50.75,15.75,0001,0.40340424
2014-05-01 06:00:00,0,50.75,15.75,0001,0.93078613
2014-06-01 06:00:00,0,50.75,15.75,0001,0.19454956
2014-07-01 06:00:00,0,50.75,15.75,0001,0.5722046
2014-08-01 06:00:00,0,50.75,15.75,0001,0.35476685
2014-09-01 06:00:00,0,50.75,15.75,0001,0.7362366
2014-10-01 06:00:00,0,50.75,15.75,0001,0.25749207
2014-11-01 06:00:00,0,50.75,15.75,0001,0.08583069
2014-12-01 06:00:00,0,50.75,15.75,0001,0.5903244
2015-01-01 06:00:00,0,50.75,15.75,0001,0.40245056
2015-02-01 06:00:00,0,50.75,15.75,0001,0.07343292
2015-03-01 06:00:00,0,50.75,15.75,0001,0.88882446
2015-04-01 06:00:00,0,50.75,15.75,0001,0.4863739
2015-05-01 06:00:00,0,50.75,15.75,0001,0.19454956
2015-06-01 06:00:00,0,50.75,15.75,0001,0.3643036
2015-07-01 06:00:00,0,50.75,15.75,0001,0.15449524
2015-08-01 06:00:00,0,50.75,15.75,0001,0.1487732
2015-09-01 06:00:00,0,50.75,15.75,0001,0.120162964
2015-10-01 06:00:00,0,50.75,15.75,0001,0.16975403
2015-11-01 06:00:00,0,50.75,15.75,0001,0.5235672
2015-12-01 06:00:00,0,50.75,15.75,0001,0.39291382
2016-01-01 06:00:00,0,50.75,15.75,0001,0.2975464
2016-02-01 06:00:00,0,50.75,15.75,0001,1.0519028
2016-03-01 06:00:00,0,50.75,15.75,0001,0.667572
2016-04-01 06:00:00,0,50.75,15.75,0001,0.35381317
2016-05-01 06:00:00,0,50.75,15.75,0001,0.29945374
2016-06-01 06:00:00,0,50.75,15.75,0001,0.5197525
2016-07-01 06:00:00,0,50.75,15.75,0001,0.77438354
2016-08-01 06:00:00,0,50.75,15.75,0001,0.18692017
2016-09-01 06:00:00,0,50.75,15.75,0001,0.19073486
2016-10-01 06:00:00,0,50.75,15.75,0001,0.4348755
2016-11-01 06:00:00,0,50.75,15.75,0001,0.1335144
2016-12-01 06:00:00,0,50.75,15.75,0001,0.2937317
2017-01-01 06:00:00,0,50.75,15.75,0001,0.0
2017-02-01 06:00:00,0,50.75,15.75,0001,0.75531006
2017-03-01 06:00:00,0,50.75,15.75,0001,1.578331
2017-04-01 06:00:00,0,50.75,15.75,0001,0.4348755
2017-05-01 06:00:00,0,50.75,15.75,0001,0.289917
2017-06-01 06:00:00,0,50.75,15.75,0001,0.22315979
2017-07-01 06:00:00,0,50.75,15.75,0001,0.50354004
2017-08-01 06:00:00,0,50.75,15.75,0001,0.6465912
2017-09-01 06:00:00,0,50.75,15.75,0001,0.39863586
2017-10-01 06:00:00,0,50.75,15.75,0001,0.5207062
2017-11-01 06:00:00,0,50.75,15.75,0001,0.3671646
2017-12-01 06:00:00,0,50.75,15.75,0001,0.3194809
2018-01-01 06:00:00,0,50.75,15.75,0001,0.40912628
2018-02-01 06:00:00,0,50.75,15.75,0001,0.042915344
2018-03-01 06:00:00,0,50.75,15.75,0001,0.5989075
2018-04-01 06:00:00,0,50.75,15.75,0001,2.008438
2018-05-01 06:00:00,0,50.75,15.75,0001,0.21362305
2018-06-01 06:00:00,0,50.75,15.75,0001,0.33569336
2018-07-01 06:00:00,0,50.75,15.75,0001,0.21457672
2018-08-01 06:00:00,0,50.75,15.75,0001,0.13065338
2018-09-01 06:00:00,0,50.75,15.75,0001,0.23651123
2018-10-01 06:00:00,0,50.75,15.75,0001,0.1449585
2018-11-01 06:00:00,0,50.75,15.75,0001,0.045776367
2018-12-01 06:00:00,0,50.75,15.75,0001,0.37956238
2019-01-01 06:00:00,0,50.75,15.75,0001,0.0743866
2019-02-01 06:00:00,0,50.75,15.75,0001,0.33283234
2019-03-01 06:00:00,0,50.75,15.75,0001,2.0532608
2019-04-01 06:00:00,0,50.75,15.75,0001,0.9422302
2019-05-01 06:00:00,0,50.75,15.75,0001,0.4272461
2019-06-01 06:00:00,0,50.75,15.75,0001,0.28419495
2019-07-01 06:00:00,0,50.75,15.75,0001,0.2593994
2019-08-01 06:00:00,0,50.75,15.75,0001,0.53215027
2019-09-01 06:00:00,0,50.75,15.75,0001,0.3528595
2019-10-01 06:00:00,0,50.75,15.75,0001,0.23174286
2019-11-01 06:00:00,0,50.75,15.75,0001,0.23651123
2019-12-01 06:00:00,0,50.75,15.75,0001,0.47683716
2020-01-01 06:00:00,0,50.75,15.75,0001,0.24318695
2020-02-01 06:00:00,0,50.75,15.75,0001,1.4896393
2020-03-01 06:00:00,0,50.75,15.75,0001,1.0414124
2020-04-01 06:00:00,0,50.75,15.75,0001,0.13446808
2020-05-01 06:00:00,0,50.75,15.75,0001,0.31661987
2020-06-01 06:00:00,0,50.75,15.75,0001,0.66947937
2020-07-01 06:00:00,0,50.75,15.75,0001,0.2975464
2020-08-01 06:00:00,0,50.75,15.75,0001,0.88882446
2020-09-01 06:00:00,0,50.75,15.75,0001,0.27656555
2020-10-01 06:00:00,0,50.75,15.75,0001,0.8163452
2020-11-01 06:00:00,0,50.75,15.75,0001,0.15258789
2020-12-01 06:00:00,0,50.75,15.75,0001,0.11920929
2021-01-01 06:00:00,0,50.75,15.75,0001,0.032424927
2021-02-01 06:00:00,0,50.75,15.75,0001,0.48065186
2021-03-01 06:00:00,0,50.75,15.75,0001,0.96797943
2021-04-01 06:00:00,0,50.75,15.75,0001,0.48065186
2021-05-01 06:00:00,0,50.75,15.75,0001,0.44059753
2021-06-01 06:00:00,0,50.75,15.75,0001,0.30708313
2021-07-01 06:00:00,0,50.75,15.75,0001,0.5683899
2021-08-01 06:00:00,0,50.75,15.75,0001,0.8955002
2021-09-01 06:00:00,0,50.75,15.75,0001,0.18787384
2021-10-01 06:00:00,0,50.75,15.75,0001,0.15830994
2021-11-01 06:00:00,0,50.75,15.75,0001,0.14972687
2021-12-01 06:00:00,0,50.75,15.75,0001,0.5931854
